MinMaxPlayer,RandomPlayer,positional,30
MinMaxPlayer,RandomPlayer,positional,15
MinMaxPlayer,RandomPlayer,positional,42
MinMaxPlayer,RandomPlayer,positional,24
MinMaxPlayer,RandomPlayer,positional,38
MinMaxPlayer,RandomPlayer,positional,30
MinMaxPlayer,RandomPlayer,positional,23
MinMaxPlayer,RandomPlayer,positional,38
MinMaxPlayer,RandomPlayer,positional,8
MinMaxPlayer,RandomPlayer,positional,50
MinMaxPlayer,RandomPlayer,positional,30
MinMaxPlayer,RandomPlayer,positional,24
MinMaxPlayer,RandomPlayer,positional,14
MinMaxPlayer,RandomPlayer,positional,26
MinMaxPlayer,RandomPlayer,positional,50
MinMaxPlayer,RandomPlayer,positional,20
MinMaxPlayer,RandomPlayer,positional,26
MinMaxPlayer,RandomPlayer,positional,38
MinMaxPlayer,RandomPlayer,positional,22
MinMaxPlayer,RandomPlayer,positional,42
MinMaxPlayer,RandomPlayer,absolu,32
MinMaxPlayer,RandomPlayer,absolu,-14
MinMaxPlayer,RandomPlayer,absolu,42
MinMaxPlayer,RandomPlayer,absolu,32
MinMaxPlayer,RandomPlayer,absolu,43
MinMaxPlayer,RandomPlayer,absolu,-38
MinMaxPlayer,RandomPlayer,absolu,23
MinMaxPlayer,RandomPlayer,absolu,27
MinMaxPlayer,RandomPlayer,absolu,40
MinMaxPlayer,RandomPlayer,absolu,51
MinMaxPlayer,RandomPlayer,absolu,22
MinMaxPlayer,RandomPlayer,absolu,44
MinMaxPlayer,RandomPlayer,absolu,-2
MinMaxPlayer,RandomPlayer,absolu,13
MinMaxPlayer,RandomPlayer,absolu,12
MinMaxPlayer,RandomPlayer,absolu,27
MinMaxPlayer,RandomPlayer,absolu,39
MinMaxPlayer,RandomPlayer,absolu,42
MinMaxPlayer,RandomPlayer,absolu,-20
MinMaxPlayer,RandomPlayer,absolu,46
MinMaxPlayer,RandomPlayer,absolu,-24
MinMaxPlayer,RandomPlayer,absolu,-8
MinMaxPlayer,RandomPlayer,absolu,51
MinMaxPlayer,RandomPlayer,absolu,25
MinMaxPlayer,RandomPlayer,absolu,32
MinMaxPlayer,RandomPlayer,absolu,24
MinMaxPlayer,RandomPlayer,absolu,42
MinMaxPlayer,RandomPlayer,absolu,34
MinMaxPlayer,RandomPlayer,absolu,40
MinMaxPlayer,RandomPlayer,absolu,-8
MinMaxPlayer,RandomPlayer,absolu,46
MinMaxPlayer,RandomPlayer,absolu,18
MinMaxPlayer,RandomPlayer,absolu,2
MinMaxPlayer,RandomPlayer,absolu,26
MinMaxPlayer,RandomPlayer,absolu,36
MinMaxPlayer,RandomPlayer,absolu,20
MinMaxPlayer,RandomPlayer,absolu,-28
MinMaxPlayer,RandomPlayer,absolu,-14
MinMaxPlayer,RandomPlayer,absolu,16
MinMaxPlayer,RandomPlayer,absolu,17
MinMaxPlayer,RandomPlayer,absolu,8
MinMaxPlayer,RandomPlayer,absolu,42
MinMaxPlayer,RandomPlayer,absolu,-4
MinMaxPlayer,RandomPlayer,absolu,20
MinMaxPlayer,RandomPlayer,absolu,16
MinMaxPlayer,RandomPlayer,absolu,13
MinMaxPlayer,RandomPlayer,absolu,38
MinMaxPlayer,RandomPlayer,absolu,41
MinMaxPlayer,RandomPlayer,absolu,19
MinMaxPlayer,RandomPlayer,absolu,2
MinMaxPlayer,RandomPlayer,absolu,16
MinMaxPlayer,RandomPlayer,absolu,-20
MinMaxPlayer,RandomPlayer,absolu,36
MinMaxPlayer,RandomPlayer,absolu,17
MinMaxPlayer,RandomPlayer,absolu,-10
MinMaxPlayer,RandomPlayer,absolu,44
MinMaxPlayer,RandomPlayer,absolu,56
MinMaxPlayer,RandomPlayer,absolu,-16
MinMaxPlayer,RandomPlayer,absolu,57
MinMaxPlayer,RandomPlayer,absolu,-38
MinMaxPlayer,RandomPlayer,absolu,20
MinMaxPlayer,RandomPlayer,absolu,58
MinMaxPlayer,RandomPlayer,absolu,-19
MinMaxPlayer,RandomPlayer,absolu,12
MinMaxPlayer,RandomPlayer,absolu,-4
MinMaxPlayer,RandomPlayer,absolu,28
MinMaxPlayer,RandomPlayer,absolu,10
MinMaxPlayer,RandomPlayer,absolu,53
MinMaxPlayer,RandomPlayer,absolu,36
MinMaxPlayer,RandomPlayer,absolu,49
MinMaxPlayer,RandomPlayer,absolu,14
MinMaxPlayer,RandomPlayer,absolu,37
MinMaxPlayer,RandomPlayer,absolu,16
MinMaxPlayer,RandomPlayer,absolu,20
MinMaxPlayer,RandomPlayer,absolu,26
MinMaxPlayer,RandomPlayer,absolu,10
MinMaxPlayer,RandomPlayer,absolu,14
MinMaxPlayer,RandomPlayer,absolu,48
MinMaxPlayer,RandomPlayer,absolu,60
MinMaxPlayer,RandomPlayer,absolu,28
MinMaxPlayer,RandomPlayer,absolu,-16
MinMaxPlayer,RandomPlayer,absolu,10
MinMaxPlayer,RandomPlayer,absolu,4
MinMaxPlayer,RandomPlayer,absolu,52
MinMaxPlayer,RandomPlayer,absolu,6
MinMaxPlayer,RandomPlayer,absolu,22
MinMaxPlayer,RandomPlayer,absolu,14
MinMaxPlayer,RandomPlayer,absolu,23
MinMaxPlayer,RandomPlayer,absolu,36
MinMaxPlayer,RandomPlayer,absolu,44
MinMaxPlayer,RandomPlayer,absolu,60
MinMaxPlayer,RandomPlayer,absolu,-8
MinMaxPlayer,RandomPlayer,absolu,27
MinMaxPlayer,RandomPlayer,absolu,36
MinMaxPlayer,RandomPlayer,absolu,26
MinMaxPlayer,RandomPlayer,absolu,-2
MinMaxPlayer,RandomPlayer,absolu,23
MinMaxPlayer,RandomPlayer,absolu,-2
MinMaxPlayer,RandomPlayer,absolu,-4
MinMaxPlayer,RandomPlayer,absolu,-8
MinMaxPlayer,RandomPlayer,mobility,44
MinMaxPlayer,RandomPlayer,mobility,45
MinMaxPlayer,RandomPlayer,mobility,58
MinMaxPlayer,RandomPlayer,mobility,54
MinMaxPlayer,RandomPlayer,mobility,46
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,46
MinMaxPlayer,RandomPlayer,mobility,34
MinMaxPlayer,RandomPlayer,mobility,18
MinMaxPlayer,RandomPlayer,mobility,28
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,32
MinMaxPlayer,RandomPlayer,mobility,56
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,48
MinMaxPlayer,RandomPlayer,mobility,18
MinMaxPlayer,RandomPlayer,mobility,54
MinMaxPlayer,RandomPlayer,mobility,62
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,8
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,44
MinMaxPlayer,RandomPlayer,mobility,60
MinMaxPlayer,RandomPlayer,mobility,32
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,44
MinMaxPlayer,RandomPlayer,mobility,44
MinMaxPlayer,RandomPlayer,mobility,48
MinMaxPlayer,RandomPlayer,mobility,48
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,60
MinMaxPlayer,RandomPlayer,mobility,51
MinMaxPlayer,RandomPlayer,mobility,26
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,32
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,48
MinMaxPlayer,RandomPlayer,mobility,46
MinMaxPlayer,RandomPlayer,mobility,56
MinMaxPlayer,RandomPlayer,mobility,34
MinMaxPlayer,RandomPlayer,mobility,30
MinMaxPlayer,RandomPlayer,mobility,32
MinMaxPlayer,RandomPlayer,mobility,47
MinMaxPlayer,RandomPlayer,mobility,55
MinMaxPlayer,RandomPlayer,mobility,26
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,34
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,48
MinMaxPlayer,RandomPlayer,mobility,57
MinMaxPlayer,RandomPlayer,mobility,55
MinMaxPlayer,RandomPlayer,mobility,57
MinMaxPlayer,RandomPlayer,mobility,20
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,36
MinMaxPlayer,RandomPlayer,mobility,22
MinMaxPlayer,RandomPlayer,mobility,42
MinMaxPlayer,RandomPlayer,mobility,30
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,42
MinMaxPlayer,RandomPlayer,mobility,58
MinMaxPlayer,RandomPlayer,mobility,54
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,61
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,46
MinMaxPlayer,RandomPlayer,mobility,36
MinMaxPlayer,RandomPlayer,mobility,30
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,30
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,54
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mobility,46
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,58
MinMaxPlayer,RandomPlayer,mobility,53
MinMaxPlayer,RandomPlayer,mobility,42
MinMaxPlayer,RandomPlayer,mobility,44
MinMaxPlayer,RandomPlayer,mobility,32
MinMaxPlayer,RandomPlayer,mobility,50
MinMaxPlayer,RandomPlayer,mobility,38
MinMaxPlayer,RandomPlayer,mobility,55
MinMaxPlayer,RandomPlayer,mobility,52
MinMaxPlayer,RandomPlayer,mobility,49
MinMaxPlayer,RandomPlayer,mobility,54
MinMaxPlayer,RandomPlayer,mobility,42
MinMaxPlayer,RandomPlayer,mobility,26
MinMaxPlayer,RandomPlayer,mobility,40
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,46
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,40
MinMaxPlayer,RandomPlayer,mixed,12
MinMaxPlayer,RandomPlayer,mixed,28
MinMaxPlayer,RandomPlayer,mixed,40
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,53
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,32
MinMaxPlayer,RandomPlayer,mixed,45
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,60
MinMaxPlayer,RandomPlayer,mixed,34
MinMaxPlayer,RandomPlayer,mixed,51
MinMaxPlayer,RandomPlayer,mixed,-4
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,41
MinMaxPlayer,RandomPlayer,mixed,50
MinMaxPlayer,RandomPlayer,mixed,40
MinMaxPlayer,RandomPlayer,mixed,49
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,30
MinMaxPlayer,RandomPlayer,mixed,52
MinMaxPlayer,RandomPlayer,mixed,53
MinMaxPlayer,RandomPlayer,mixed,59
MinMaxPlayer,RandomPlayer,mixed,38
MinMaxPlayer,RandomPlayer,mixed,34
MinMaxPlayer,RandomPlayer,mixed,26
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,52
MinMaxPlayer,RandomPlayer,mixed,34
MinMaxPlayer,RandomPlayer,mixed,50
MinMaxPlayer,RandomPlayer,mixed,42
MinMaxPlayer,RandomPlayer,mixed,28
MinMaxPlayer,RandomPlayer,mixed,45
MinMaxPlayer,RandomPlayer,mixed,20
MinMaxPlayer,RandomPlayer,mixed,56
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,47
MinMaxPlayer,RandomPlayer,mixed,53
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,61
MinMaxPlayer,RandomPlayer,mixed,55
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,50
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,40
MinMaxPlayer,RandomPlayer,mixed,58
MinMaxPlayer,RandomPlayer,mixed,58
MinMaxPlayer,RandomPlayer,mixed,57
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,55
MinMaxPlayer,RandomPlayer,mixed,22
MinMaxPlayer,RandomPlayer,mixed,57
MinMaxPlayer,RandomPlayer,mixed,12
MinMaxPlayer,RandomPlayer,mixed,20
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,41
MinMaxPlayer,RandomPlayer,mixed,38
MinMaxPlayer,RandomPlayer,mixed,52
MinMaxPlayer,RandomPlayer,mixed,47
MinMaxPlayer,RandomPlayer,mixed,24
MinMaxPlayer,RandomPlayer,mixed,53
MinMaxPlayer,RandomPlayer,mixed,50
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,42
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,24
MinMaxPlayer,RandomPlayer,mixed,38
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,44
MinMaxPlayer,RandomPlayer,mixed,52
MinMaxPlayer,RandomPlayer,mixed,20
MinMaxPlayer,RandomPlayer,mixed,28
MinMaxPlayer,RandomPlayer,mixed,54
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,42
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,32
MinMaxPlayer,RandomPlayer,mixed,38
MinMaxPlayer,RandomPlayer,mixed,61
MinMaxPlayer,RandomPlayer,mixed,20
MinMaxPlayer,RandomPlayer,mixed,46
MinMaxPlayer,RandomPlayer,mixed,58
MinMaxPlayer,RandomPlayer,mixed,38
MinMaxPlayer,RandomPlayer,mixed,36
MinMaxPlayer,RandomPlayer,mixed,53
MinMaxPlayer,RandomPlayer,mixed,48
MinMaxPlayer,RandomPlayer,mixed,61
MinMaxPlayer,RandomPlayer,mixed,50
MinMaxPlayer,RandomPlayer,mixed,58
MinMaxPlayer,RandomPlayer,default,25
MinMaxPlayer,RandomPlayer,default,26
MinMaxPlayer,RandomPlayer,default,30
MinMaxPlayer,RandomPlayer,default,19
MinMaxPlayer,RandomPlayer,default,44
MinMaxPlayer,RandomPlayer,default,59
MinMaxPlayer,RandomPlayer,default,-28
MinMaxPlayer,RandomPlayer,default,34
MinMaxPlayer,RandomPlayer,default,-12
MinMaxPlayer,RandomPlayer,default,38
MinMaxPlayer,RandomPlayer,default,21
MinMaxPlayer,RandomPlayer,default,38
MinMaxPlayer,RandomPlayer,default,24
MinMaxPlayer,RandomPlayer,default,8
MinMaxPlayer,RandomPlayer,default,38
MinMaxPlayer,RandomPlayer,default,12
MinMaxPlayer,RandomPlayer,default,25
MinMaxPlayer,RandomPlayer,default,16
MinMaxPlayer,RandomPlayer,default,46
MinMaxPlayer,RandomPlayer,default,24
MinMaxPlayer,RandomPlayer,default,52
MinMaxPlayer,RandomPlayer,default,40
MinMaxPlayer,RandomPlayer,default,49
MinMaxPlayer,RandomPlayer,default,46
MinMaxPlayer,RandomPlayer,default,52
MinMaxPlayer,RandomPlayer,default,39
MinMaxPlayer,RandomPlayer,default,57
MinMaxPlayer,RandomPlayer,default,34
MinMaxPlayer,RandomPlayer,default,12
MinMaxPlayer,RandomPlayer,default,36
MinMaxPlayer,RandomPlayer,default,36
MinMaxPlayer,RandomPlayer,default,34
MinMaxPlayer,RandomPlayer,default,-6
MinMaxPlayer,RandomPlayer,default,-4
MinMaxPlayer,RandomPlayer,default,22
MinMaxPlayer,RandomPlayer,default,19
MinMaxPlayer,RandomPlayer,default,2
MinMaxPlayer,RandomPlayer,default,0
MinMaxPlayer,RandomPlayer,default,8
MinMaxPlayer,RandomPlayer,default,24
MinMaxPlayer,RandomPlayer,default,49
MinMaxPlayer,RandomPlayer,default,-6
MinMaxPlayer,RandomPlayer,default,23
MinMaxPlayer,RandomPlayer,default,-8
MinMaxPlayer,RandomPlayer,default,34
MinMaxPlayer,RandomPlayer,default,53
MinMaxPlayer,RandomPlayer,default,-22
MinMaxPlayer,RandomPlayer,default,-8
MinMaxPlayer,RandomPlayer,default,25
MinMaxPlayer,RandomPlayer,default,16
MinMaxPlayer,RandomPlayer,default,-18
MinMaxPlayer,RandomPlayer,default,33
MinMaxPlayer,RandomPlayer,default,42
MinMaxPlayer,RandomPlayer,default,38
MinMaxPlayer,RandomPlayer,default,42
MinMaxPlayer,RandomPlayer,default,56
MinMaxPlayer,RandomPlayer,default,60
MinMaxPlayer,RandomPlayer,default,21
MinMaxPlayer,RandomPlayer,default,48
MinMaxPlayer,RandomPlayer,default,8
MinMaxPlayer,RandomPlayer,default,54
MinMaxPlayer,RandomPlayer,default,14
MinMaxPlayer,RandomPlayer,default,44
MinMaxPlayer,RandomPlayer,default,-6
MinMaxPlayer,RandomPlayer,default,42
MinMaxPlayer,RandomPlayer,default,42
MinMaxPlayer,RandomPlayer,default,20
MinMaxPlayer,RandomPlayer,default,59
MinMaxPlayer,RandomPlayer,default,49
MinMaxPlayer,RandomPlayer,default,15
MinMaxPlayer,RandomPlayer,default,24
MinMaxPlayer,RandomPlayer,default,-12
MinMaxPlayer,RandomPlayer,default,-10
MinMaxPlayer,RandomPlayer,default,28
MinMaxPlayer,RandomPlayer,default,36
MinMaxPlayer,RandomPlayer,default,30
MinMaxPlayer,RandomPlayer,default,25
MinMaxPlayer,RandomPlayer,default,0
MinMaxPlayer,RandomPlayer,default,-46
MinMaxPlayer,RandomPlayer,default,14
MinMaxPlayer,RandomPlayer,default,12
MinMaxPlayer,RandomPlayer,default,23
MinMaxPlayer,RandomPlayer,default,0
MinMaxPlayer,RandomPlayer,default,29
MinMaxPlayer,RandomPlayer,default,-6
MinMaxPlayer,RandomPlayer,default,22
MinMaxPlayer,RandomPlayer,default,30
MinMaxPlayer,RandomPlayer,default,14
MinMaxPlayer,RandomPlayer,default,42
MinMaxPlayer,RandomPlayer,default,16
MinMaxPlayer,RandomPlayer,default,26
MinMaxPlayer,RandomPlayer,default,44
MinMaxPlayer,RandomPlayer,default,10
MinMaxPlayer,RandomPlayer,default,13
MinMaxPlayer,RandomPlayer,default,13
MinMaxPlayer,RandomPlayer,default,26
MinMaxPlayer,RandomPlayer,default,2
MinMaxPlayer,RandomPlayer,default,18
MinMaxPlayer,RandomPlayer,default,6
MinMaxPlayer,RandomPlayer,default,18
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,20
MinMaxAlphaBetaPlayer,RandomPlayer,positional,26
MinMaxAlphaBetaPlayer,RandomPlayer,positional,30
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,12
MinMaxAlphaBetaPlayer,RandomPlayer,positional,10
MinMaxAlphaBetaPlayer,RandomPlayer,positional,0
MinMaxAlphaBetaPlayer,RandomPlayer,positional,46
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,34
MinMaxAlphaBetaPlayer,RandomPlayer,positional,30
MinMaxAlphaBetaPlayer,RandomPlayer,positional,40
MinMaxAlphaBetaPlayer,RandomPlayer,positional,48
MinMaxAlphaBetaPlayer,RandomPlayer,positional,6
MinMaxAlphaBetaPlayer,RandomPlayer,positional,26
MinMaxAlphaBetaPlayer,RandomPlayer,positional,22
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,34
MinMaxAlphaBetaPlayer,RandomPlayer,positional,54
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,36
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,14
MinMaxAlphaBetaPlayer,RandomPlayer,positional,12
MinMaxAlphaBetaPlayer,RandomPlayer,positional,44
MinMaxAlphaBetaPlayer,RandomPlayer,positional,18
MinMaxAlphaBetaPlayer,RandomPlayer,positional,36
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,28
MinMaxAlphaBetaPlayer,RandomPlayer,positional,10
MinMaxAlphaBetaPlayer,RandomPlayer,positional,22
MinMaxAlphaBetaPlayer,RandomPlayer,positional,14
MinMaxAlphaBetaPlayer,RandomPlayer,positional,2
MinMaxAlphaBetaPlayer,RandomPlayer,positional,20
MinMaxAlphaBetaPlayer,RandomPlayer,positional,46
MinMaxAlphaBetaPlayer,RandomPlayer,positional,14
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,30
MinMaxAlphaBetaPlayer,RandomPlayer,positional,10
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,4
MinMaxAlphaBetaPlayer,RandomPlayer,positional,0
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,18
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,38
MinMaxAlphaBetaPlayer,RandomPlayer,positional,22
MinMaxAlphaBetaPlayer,RandomPlayer,positional,40
MinMaxAlphaBetaPlayer,RandomPlayer,positional,10
MinMaxAlphaBetaPlayer,RandomPlayer,positional,38
MinMaxAlphaBetaPlayer,RandomPlayer,positional,42
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,40
MinMaxAlphaBetaPlayer,RandomPlayer,positional,32
MinMaxAlphaBetaPlayer,RandomPlayer,positional,30
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,20
MinMaxAlphaBetaPlayer,RandomPlayer,positional,28
MinMaxAlphaBetaPlayer,RandomPlayer,positional,38
MinMaxAlphaBetaPlayer,RandomPlayer,positional,8
MinMaxAlphaBetaPlayer,RandomPlayer,positional,-6
MinMaxAlphaBetaPlayer,RandomPlayer,positional,24
MinMaxAlphaBetaPlayer,RandomPlayer,positional,28
MinMaxAlphaBetaPlayer,RandomPlayer,positional,56
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,34
MinMaxAlphaBetaPlayer,RandomPlayer,positional,16
MinMaxAlphaBetaPlayer,RandomPlayer,positional,12
